cast_id,source_file,platform,cycle,obs_time,lat,lon,max_depth_m,storm_name,storm_season
aoml/1902522/profiles/R1902522_010.nc,aoml/1902522/profiles/R1902522_010.nc,1902522,10.0,2024-07-04T16:09:41Z,11.18337,-77.08118,2007.9599609375,BERYL,2024
aoml/2903444/profiles/D2903444_001.nc,aoml/2903444/profiles/D2903444_001.nc,2903444,1.0,2024-07-05T06:14:19Z,40.69796,-40.47964,959.4400024414062,BERYL,2024
aoml/2903444/profiles/D2903444_002.nc,aoml/2903444/profiles/D2903444_002.nc,2903444,2.0,2024-07-06T15:43:45Z,40.60526,-40.62194,1507.8800048828125,BERYL,2024
aoml/2903444/profiles/D2903444_003.nc,aoml/2903444/profiles/D2903444_003.nc,2903444,3.0,2024-07-08T01:26:17Z,40.53035,-40.89837,1521.239990234375,BERYL,2024
aoml/2903444/profiles/D2903444_004.nc,aoml/2903444/profiles/D2903444_004.nc,2903444,4.0,2024-07-09T11:08:02Z,40.50976,-41.22431,1507.43994140625,BERYL,2024
aoml/2903448/profiles/D2903448_001.nc,aoml/2903448/profiles/D2903448_001.nc,2903448,1.0,2024-07-05T21:10:05Z,41.17774,-44.01799,987.239990234375,BERYL,2024
aoml/2903448/profiles/D2903448_002.nc,aoml/2903448/profiles/D2903448_002.nc,2903448,2.0,2024-07-07T06:53:28Z,41.33346,-44.06951,1527.199951171875,BERYL,2024
aoml/2903448/profiles/D2903448_003.nc,aoml/2903448/profiles/D2903448_003.nc,2903448,3.0,2024-07-08T16:39:38Z,41.49442,-44.16947,1525.3599853515625,BERYL,2024
aoml/2903448/profiles/D2903448_004.nc,aoml/2903448/profiles/D2903448_004.nc,2903448,4.0,2024-07-10T02:25:25Z,41.66112,-44.32629,1525.43994140625,BERYL,2024
aoml/3901300/profiles/D3901300_210.nc,aoml/3901300/profiles/D3901300_210.nc,3901300,210.0,2024-07-02T04:47:24Z,9.8839,-90.3151,2002.3499755859375,BERYL,2024
aoml/3902262/profiles/D3902262_002.nc,aoml/3902262/profiles/D3902262_002.nc,3902262,2.0,2024-06-28T12:14:28Z,6.44459,-44.92092,1515.199951171875,BERYL,2024
aoml/3902262/profiles/D3902262_003.nc,aoml/3902262/profiles/D3902262_003.nc,3902262,3.0,2024-06-29T22:28:30Z,6.42174,-44.84621,1487.3599853515625,BERYL,2024
aoml/3902262/profiles/D3902262_004.nc,aoml/3902262/profiles/D3902262_004.nc,3902262,4.0,2024-07-01T08:45:00Z,6.44906,-44.78521,1459.1199951171875,BERYL,2024
aoml/3902262/profiles/D3902262_005.nc,aoml/3902262/profiles/D3902262_005.nc,3902262,5.0,2024-07-11T15:19:09Z,6.45076,-44.26686,2007.5999755859375,BERYL,2024
aoml/3902263/profiles/D3902263_005.nc,aoml/3902263/profiles/D3902263_005.nc,3902263,5.0,2024-07-07T10:43:52Z,9.45395,-48.74145,2005.3599853515625,BERYL,2024
aoml/3902264/profiles/R3902264_005.nc,aoml/3902264/profiles/R3902264_005.nc,3902264,5.0,2024-07-01T13:42:39Z,15.01287,-55.34013,2001.52001953125,BERYL,2024
aoml/3902264/profiles/R3902264_006.nc,aoml/3902264/profiles/R3902264_006.nc,3902264,6.0,2024-07-11T20:46:07Z,15.45341,-55.45861,2007.52001953125,BERYL,2024
aoml/3902297/profiles/D3902297_055.nc,aoml/3902297/profiles/D3902297_055.nc,3902297,55.0,2024-07-04T17:24:44Z,7.97564,-97.05461,2009.760009765625,BERYL,2024
aoml/3902298/profiles/D3902298_054.nc,aoml/3902298/profiles/D3902298_054.nc,3902298,54.0,2024-06-28T16:13:24Z,6.5285,-93.40474,2008.0400390625,BERYL,2024
aoml/3902298/profiles/D3902298_055.nc,aoml/3902298/profiles/D3902298_055.nc,3902298,55.0,2024-07-08T10:55:03Z,6.65701,-93.51869,2006.0799560546875,BERYL,2024
aoml/3902304/profiles/D3902304_012.nc,aoml/3902304/profiles/D3902304_012.nc,3902304,12.0,2024-07-03T09:15:54Z,6.47127,-79.46778,2004.0799560546875,BERYL,2024
