cast_id,platform,obs_time,obs_date,lat,lon,obs_surface_t_c,obs_d26_m,obs_tchp_kj_cm2,obs_max_depth_m,model_grid_lat,model_grid_lon,model_grid_distance_km,model_surface_t_c,model_d26_m,model_tchp_kj_cm2,model_max_depth_m,tchp_delta_kj_cm2,raw_rtofs_pred_tchp_kj_cm2,raw_rtofs_pred_delta_kj_cm2,raw_rtofs_abs_error_kj_cm2,ridge_delta_pred_tchp_kj_cm2,ridge_delta_pred_delta_kj_cm2,ridge_delta_abs_error_kj_cm2,gbr_delta_pred_tchp_kj_cm2,gbr_delta_pred_delta_kj_cm2,gbr_delta_abs_error_kj_cm2,rf_delta_pred_tchp_kj_cm2,rf_delta_pred_delta_kj_cm2,rf_delta_abs_error_kj_cm2
aoml/4903549/profiles/D4903549_098.nc,4903549,2024-10-10T04:30:58Z,20241010,26.162,-87.49813,29.67099952697754,154.35817608952271,156.92026937561093,1793.47998046875,26.16059112548828,-87.52001953125,2.19,29.43576431274414,129.81032191799605,148.5235981460242,3000.0,8.39667122958673,148.5235981460242,0.0,8.39667122958673,158.27343395110293,9.749835805078732,1.353164575492002,167.088128748412,18.564530602387805,10.167859372801075,161.69497262165694,13.171374475632746,4.774703246046016
aoml/4903279/profiles/D4903279_316.nc,4903279,2024-10-11T09:28:15Z,20241011,27.08816,-87.23808,28.85099983215332,73.76368272224047,74.49527621477841,2010.5999755859373,27.09029006958008,-87.199951171875,3.782,29.15789222717285,88.45244311631106,93.7863676888712,2500.0,-19.29109147409278,93.7863676888712,0.0,19.29109147409278,89.42046585422793,-4.365901834643267,14.925189639449513,82.60907856456295,-11.177289124308246,8.113802349784535,83.46683889747672,-10.319528791394475,8.971562682698305
aoml/4903466/profiles/D4903466_146.nc,4903466,2024-10-11T16:26:08Z,20241011,23.51785,-83.6258,29.768999099731445,134.60834797881165,154.58344495714522,2010.1199951171875,23.54765892028809,-83.5999755859375,4.233,29.81361961364746,121.13820244920792,138.12801751677705,2000.0,16.45542744036817,138.12801751677705,0.0,16.45542744036817,151.2771595941376,13.149142077360551,3.3062853630076177,161.4229032671028,23.29488575032576,6.8394583099575925,157.53379776222687,19.40578024544982,2.95035280508165
aoml/4903468/profiles/D4903468_149.nc,4903468,2024-10-11T13:00:18Z,20241011,25.52029,-92.34382,28.834999084472656,91.38889477588216,74.20397978392175,2011.9599609375,25.5125675201416,-92.320068359375,2.533,28.566387176513672,61.84154613895109,55.549569348047314,3000.0,18.65441043587444,55.549569348047314,0.0,18.65441043587444,40.945955335896635,-14.603614012150679,33.25802444802512,59.05061679244939,3.501047444402076,15.153362991472363,53.84662033005259,-1.702949017994726,20.357359453869165
aoml/4903554/profiles/D4903554_105.nc,4903554,2024-10-11T07:33:01Z,20241011,24.64038,-84.20447,27.459999084472656,65.56372667856347,38.29006986148558,1957.43994140625,24.643075942993164,-84.239990234375,3.602,27.970718383789062,37.37706693275012,24.75971234734359,2000.0,13.530357514141986,24.75971234734359,0.0,13.530357514141986,26.486813408104897,1.7271010607613064,11.80325645338068,30.909162811384405,6.1494504640408145,7.380907050101172,28.7296817678288,3.96996942048521,9.560388093656776
aoml/4903559/profiles/D4903559_063.nc,4903559,2024-10-11T02:11:48Z,20241011,19.18798,-82.60646,30.367000579833984,145.2457209995815,205.5504882518431,2008.6800537109373,19.152990341186523,-82.6400146484375,5.25,30.28327369689941,133.2868675364911,169.43442002219447,3000.0,36.11606822964862,169.43442002219447,0.0,36.11606822964862,192.19015287209507,22.755732849900596,13.360335379748022,179.23567364246884,9.801253620274366,26.314814609374253,193.4769133517091,24.042493329514627,12.073574900133991
aoml/4903562/profiles/D4903562_063.nc,4903562,2024-10-11T17:56:46Z,20241011,21.16037,-85.83549,30.05299949645996,109.92200435887528,145.26427962791007,1909.4000244140625,21.180435180664062,-85.8399658203125,2.279,29.78732109069824,104.24420942473154,119.89646699687404,1500.0,25.36781263103603,119.89646699687404,0.0,25.36781263103603,131.82611902596034,11.929652029086299,13.438160601949733,132.88187653921153,12.985409542337493,12.382403088698538,132.72548639197467,12.82901939510063,12.538793235935401
aoml/4903563/profiles/D4903563_065.nc,4903563,2024-10-11T21:47:12Z,20241011,20.16881,-80.16738,30.67799949645996,125.21539193779428,151.81308400452914,2017.3599853515625,20.132455825805664,-80.1600341796875,4.114,29.8720817565918,138.15745151151555,154.363296893838,2500.0,-2.5502128893088525,154.363296893838,0.0,2.5502128893088525,193.6021325959298,39.23883570209179,41.78904859140064,188.85577690516627,34.49248001132827,37.04269290063712,179.84804218955446,25.484745295716465,28.034958185025317
aoml/7901009/profiles/R7901009_049.nc,7901009,2024-10-11T17:12:51Z,20241011,23.0983,-86.0475,29.757999420166016,108.74806374442142,134.0579914881594,1249.989990234375,23.106897354125977,-86.0799560546875,3.454,29.62586975097656,112.9886983080452,139.71816758460622,1250.0,-5.660176096446833,139.71816758460622,0.0,5.660176096446833,148.933457616899,9.215290032292785,14.875466128739617,155.12237716057112,15.404209575964899,21.06438567241173,155.92535054243504,16.20718295782882,21.867359054275653
aoml/7901009/profiles/R7901009_049.nc,7901009,2024-10-11T17:12:51Z,20241011,23.0983,-86.0475,29.757999420166016,108.74806374442142,134.0579914881594,1249.989990234375,23.106897354125977,-86.0799560546875,3.454,29.62586975097656,112.9886983080452,139.71816758460622,1250.0,-5.660176096446833,139.71816758460622,0.0,5.660176096446833,148.933457616899,9.215290032292785,14.875466128739617,155.12237716057112,15.404209575964899,21.06438567241173,155.92535054243504,16.20718295782882,21.867359054275653
