cast_id,platform,year,month,obs_date,lat,lon,model_grid_lat,model_grid_lon,model_grid_distance_km,obs_ohc_j_m2,obs_tchp_kj_cm2,obs_d26_m,model_ohc_j_m2,model_tchp_kj_cm2,model_d26_m,delta_ohc_j_m2,delta_tchp_kj_cm2
aoml/4903543/profiles/D4903543_095.nc,4903543,2024,9,20240925,21.233,-95.341,21.25501251220703,-95.3599853515625,3.14,569723609.6903473,56.97236096903473,37.18487483085631,566805880.2012082,56.68058802012082,44.06920320184158,2917729.48913908,0.29177294891390915
aoml/4903544/profiles/D4903544_095.nc,4903544,2024,9,20240925,25.562,-85.282,25.584745407104492,-85.280029296875,2.537,725061865.9794164,72.50618659794164,54.15103191984101,1052257634.9882118,105.22576349882117,72.56113285671633,-327195769.0087954,-32.71957690087953
aoml/4903547/profiles/D4903547_095.nc,4903547,2024,9,20240925,21.125,-95.55,21.105819702148438,-95.52001953125,3.771,718664429.2221732,71.86644292221732,44.8800993819027,601371381.0489136,60.137138104891356,47.46443488590424,117293048.17325962,11.72930481732596
aoml/4903549/profiles/D4903549_095.nc,4903549,2024,9,20240925,26.758,-87.022,26.733610153198242,-87.0400390625,3.25,1294813123.6542459,129.48131236542457,105.81741193625862,1422439329.0626075,142.24393290626074,118.31374193862699,-127626205.40836167,-12.762620540836167
aoml/4903559/profiles/D4903559_060.nc,4903559,2024,9,20240925,18.76,-82.57,18.774702072143555,-82.56005859375,1.941,2109821149.729414,210.9821149729414,164.61062818294582,1386854554.1409314,138.68545541409313,126.32412978925551,722966595.5884826,72.29665955884826
aoml/4903562/profiles/D4903562_060.nc,4903562,2024,9,20240925,21.458,-85.82,21.478515625,-85.8399658203125,3.078,1676251948.332355,167.6251948332355,138.73296078299242,1534074430.4982064,153.40744304982064,111.72990146422322,142177517.83414865,14.217751783414855
aoml/4903563/profiles/D4903563_062.nc,4903563,2024,9,20240925,20.455,-80.183,20.432613372802734,-80.1600341796875,3.453,2012117730.2950566,201.21177302950565,156.76204866041726,1739156575.843561,173.9156575843561,131.94957769046403,272961154.45149565,27.296115445149553
aoml/4903622/profiles/R4903622_110.nc,4903622,2024,9,20240925,23.816,-90.511,23.840682983398438,-90.47998046875,4.182,809904236.1575984,80.99042361575984,63.21065477633861,625952631.780982,62.5952631780982,53.651590608495496,183951604.37661636,18.395160437661637
aoml/4902351/profiles/D4902351_305.nc,4902351,2024,10,20241003,21.297,-96.612,21.329551696777344,-96.6400146484375,4.639,617420954.0701852,61.74209540701852,43.937092617896965,761207181.2366065,76.12071812366064,54.08739672308687,-143786227.1664213,-14.37862271664212
aoml/4903240/profiles/D4903240_392.nc,4903240,2024,10,20241003,22.184,-96.033,22.146961212158203,-96.0,5.34,662290397.6544342,66.22903976544342,45.40229959131477,716947757.3946563,71.69477573946563,53.91620890629464,-54657359.7402221,-5.465735974022209
aoml/4903464/profiles/D4903464_144.nc,4903464,2024,10,20241003,28.009,-89.006,28.0123348236084,-89.0400390625,3.362,494126412.894003,49.4126412894003,56.7333383839383,509150372.2646295,50.91503722646294,54.62521029347623,-15023959.37062651,-1.5023959370626443
aoml/4903469/profiles/D4903469_145.nc,4903469,2024,10,20241003,23.516,-81.41,23.547658920288086,-81.43994140625,4.659,1582214322.0832028,158.22143220832027,145.49823000210145,1202003064.499001,120.2003064499001,112.02375715346214,380211257.5842018,38.02112575842017
aoml/4903472/profiles/R4903472_144.nc,4903472,2024,10,20241003,25.571,-89.215,25.584745407104492,-89.199951171875,2.148,483507637.7458775,48.35076377458775,42.34752023125663,555328132.11428,55.532813211428,60.770513112255806,-71820494.36840248,-7.182049436840252
aoml/4903545/profiles/D4903545_097.nc,4903545,2024,10,20241003,27.772,-87.499,27.80024528503418,-87.52001953125,3.76,546366000.5614921,54.636600056149206,48.16276316941474,643679473.0280029,64.36794730280029,63.4770749426417,-97313472.46651077,-9.731347246651083
aoml/4903552/profiles/D4903552_097.nc,4903552,2024,10,20241003,24.824,-85.854,24.788419723510742,-85.8399658203125,4.202,859663427.8529372,85.96634278529372,66.76131664813445,760896742.7805495,76.08967427805494,74.3589702564759,98766685.0723877,9.876668507238776
aoml/4903557/profiles/D4903557_097.nc,4903557,2024,10,20241003,25.896,-93.487,25.87302017211914,-93.52001953125,4.176,610595067.9091686,61.059506790916856,57.06956610679905,916070238.2512256,91.60702382512255,85.49637820740695,-305475170.342057,-30.547517034205697
aoml/4903254/profiles/D4903254_379.nc,4903254,2024,10,20241004,28.757,-87.459,28.786420822143555,-87.43994140625,3.762,381387856.2475835,38.13878562475835,42.724794880142994,347372838.87638175,34.73728388763817,43.225147937729076,34015017.37120175,3.401501737120178
aoml/4903356/profiles/D4903356_256.nc,4903356,2024,10,20241004,27.94,-89.261,27.94168472290039,-89.280029296875,1.879,405259697.09663665,40.52596970966366,45.95067532209069,639085014.5319312,63.90850145319311,65.77450305152193,-233825317.4352945,-23.382531743529448
aoml/4903546/profiles/D4903546_097.nc,4903546,2024,10,20241004,21.584,-96.37,21.552940368652344,-96.4000244140625,4.644,592511876.3252374,59.25118763252374,42.90904540829057,603456781.53612,60.345678153612006,48.535847203114194,-10944905.210882664,-1.094490521088268
aoml/4903548/profiles/D4903548_097.nc,4903548,2024,10,20241004,27.145,-89.532,27.16149139404297,-89.52001953125,2.184,474464881.19437975,47.44648811943797,53.6251112766379,565465014.4690177,56.54650144690177,56.762517540164325,-91000133.274638,-9.100013327463799
aoml/4903550/profiles/D4903550_097.nc,4903550,2024,10,20241004,25.468,-86.239,25.44034767150879,-86.239990234375,3.076,1859780391.1273918,185.97803911273917,165.56620681370381,1314551484.9685392,131.45514849685392,118.04300132981169,545228906.1588526,54.522890615885245
aoml/4903551/profiles/D4903551_097.nc,4903551,2024,10,20241004,25.713,-90.598,25.72896957397461,-90.56005859375,4.195,1256727335.4857366,125.67273354857366,129.68631366503365,1055130700.1125869,105.51307001125868,94.25047647353468,201596635.37314975,20.159663537314984
aoml/4903556/profiles/D4903556_097.nc,4903556,2024,10,20241004,27.74,-85.971,27.729455947875977,-86.0,3.086,766279104.7258297,76.62791047258297,68.83475660938149,618301928.8246098,61.83019288246097,62.64309603440038,147977175.90121996,14.797717590121998
aoml/4902349/profiles/D4902349_301.nc,4902349,2024,10,20241005,22.624,-95.096,22.59084129333496,-95.1199951171875,4.434,386717676.2398337,38.67176762398337,40.0462904452896,653042403.8428652,65.30424038428652,52.3499348616894,-266324727.60303152,-26.632472760303145
aoml/4903248/profiles/D4903248_376.nc,4903248,2024,10,20241005,25.695,-94.039,25.72896957397461,-94.0,5.435,760421555.7106203,76.04215557106203,64.82902613470901,797936482.8787843,79.79364828787843,88.83565275265752,-37514927.168164015,-3.7514927168164007
aoml/4903249/profiles/D4903249_376.nc,4903249,2024,10,20241005,25.578,-88.896,25.584745407104492,-88.8800048828125,1.771,655110583.7734061,65.51105837734062,54.503710784429245,538860434.2216597,53.88604342216596,54.20837389889992,116250149.55174649,11.625014955174656
aoml/4903471/profiles/D4903471_145.nc,4903471,2024,10,20241005,27.807,-89.227,27.80024528503418,-89.199951171875,2.764,502910093.0784525,50.29100930784525,56.340806237901276,584651750.0615016,58.46517500615016,63.39606438483391,-81741656.9830491,-8.174165698304911
aoml/4903543/profiles/D4903543_097.nc,4903543,2024,10,20241005,21.138,-95.388,21.105819702148438,-95.3599853515625,4.61,342575039.54143757,34.25750395414376,27.93791271679288,549860009.6403176,54.98600096403175,40.95829058845055,-207284970.09888,-20.728497009887995
aoml/4903544/profiles/D4903544_097.nc,4903544,2024,10,20241005,24.87,-86.556,24.861026763916016,-86.56005859375,1.079,1600099545.6374834,160.00995456374832,146.07552566738283,1121413852.34786,112.141385234786,105.28158126670789,478685693.28962326,47.86856932896232
aoml/4903547/profiles/D4903547_097.nc,4903547,2024,10,20241005,20.648,-95.534,20.6573486328125,-95.52001953125,1.788,337240428.40562725,33.724042840562724,27.77801708920311,588681413.577987,58.86814135779869,49.61554609929078,-251440985.1723597,-25.144098517235967
aoml/4903549/profiles/D4903549_097.nc,4903549,2024,10,20241005,26.822,-87.483,26.805036544799805,-87.52001953125,4.13,937003181.8821676,93.70031818821676,69.82098447978281,1117326621.2814066,111.73266212814066,100.90566738174124,-180323439.39923906,-18.032343939923905
aoml/4903559/profiles/D4903559_062.nc,4903559,2024,10,20241005,19.065,-82.647,19.077402114868164,-82.6400146484375,1.562,2084140860.6097221,208.4140860609722,172.00365802027358,1833773553.171481,183.37735531714807,158.93310200177064,250367307.43824124,25.036730743824137
aoml/4903622/profiles/R4903622_111.nc,4903622,2024,10,20241005,24.042,-90.221,24.06001853942871,-90.239990234375,2.781,791674035.752551,79.1674035752551,62.322762054118776,599989235.6939045,59.99892356939045,51.92899234239625,191684800.05864644,19.168480005864645
aoml/4903254/profiles/D4903254_380.nc,4903254,2024,10,20241009,28.891,-87.747,28.85651206970215,-87.760009765625,4.039,306462228.30567455,30.646222830567453,43.20039297793926,298950869.7984969,29.89508697984969,42.75793433291515,7511358.507177651,0.7511358507177626
aoml/4903356/profiles/D4903356_257.nc,4903356,2024,10,20241009,27.923,-89.281,27.94168472290039,-89.280029296875,2.08,572448104.0790298,57.244810407902975,62.05637023407583,545020223.9473743,54.50202239473743,65.17576356619826,27427880.131655455,2.742788013165544
aoml/4903546/profiles/D4903546_098.nc,4903546,2024,10,20241009,21.664,-96.401,21.627328872680664,-96.4000244140625,4.079,424655687.03768164,42.46556870376816,39.34282859058041,406797156.4726022,40.67971564726022,48.854011144791805,17858530.56507945,1.7858530565079462
aoml/4903548/profiles/D4903548_098.nc,4903548,2024,10,20241009,27.275,-89.393,27.303754806518555,-89.3599853515625,4.568,432921205.7962685,43.292120579626854,51.42306766606794,584712309.4754844,58.471230947548435,62.46229350397571,-151791103.67921585,-15.17911036792158
aoml/4903550/profiles/D4903550_098.nc,4903550,2024,10,20241009,25.152,-86.077,25.151031494140625,-86.0799560546875,0.316,1367826991.530114,136.78269915301138,130.53113498905222,1123222997.7668514,112.32229977668514,97.86833855799372,244603993.7632625,24.460399376326237
aoml/4903551/profiles/D4903551_098.nc,4903551,2024,10,20241009,25.348,-91.113,25.36808204650879,-91.1199951171875,2.341,1165749137.0719545,116.57491370719545,118.60004007366778,808985845.4322214,80.89858454322214,86.08858245647752,356763291.6397331,35.67632916397331
aoml/4903556/profiles/D4903556_098.nc,4903556,2024,10,20241009,27.653,-86.115,27.658618927001953,-86.0799560546875,3.508,686352695.1622043,68.63526951622042,62.97155094015838,767002344.1618557,76.70023441618557,81.19244215545223,-80649648.99965143,-8.064964899965148
aoml/4902352/profiles/D4902352_306.nc,4902352,2024,10,20241016,23.291,-96.995,23.32746124267578,-96.9599609375,5.407,459120784.49276507,45.91207844927651,45.66712452692064,556139195.1288457,55.613919512884564,58.50070439992369,-97018410.63608062,-9.701841063608057
aoml/4903279/profiles/D4903279_317.nc,4903279,2024,10,20241016,27.008,-87.913,27.019044876098633,-87.9200439453125,1.413,861745904.0165609,86.17459040165609,93.32098414481861,542859032.3413876,54.28590323413876,72.11794359716534,318886871.6751733,31.888687167517332
aoml/4903353/profiles/D4903353_265.nc,4903353,2024,10,20241016,28.176,-89.051,28.15349769592285,-89.0400390625,2.723,323053200.2002264,32.30532002002264,54.56711240883722,403799076.2705942,40.37990762705942,58.50642304861485,-80745876.07036775,-8.074587607036776
aoml/4903466/profiles/D4903466_147.nc,4903466,2024,10,20241016,23.602,-83.584,23.6209774017334,-83.5999755859375,2.665,1644109179.9568138,164.4109179956814,134.19367070673852,1405285979.219128,140.5285979219128,138.05848744699162,238823200.73768592,23.882320073768597
aoml/4903468/profiles/D4903468_150.nc,4903468,2024,10,20241016,25.631,-92.637,25.656879425048828,-92.6400146484375,2.893,652729701.6846591,65.2729701684659,68.10657880862514,546139490.3544786,54.61394903544786,65.81718282506927,106590211.33018053,10.659021133018044
aoml/4903543/profiles/D4903543_099.nc,4903543,2024,10,20241016,21.113,-95.361,21.105819702148438,-95.3599853515625,0.805,339681538.4645482,33.96815384645482,34.479961147145715,493543883.4497757,49.354388344977565,49.38662405456869,-153862344.98522753,-15.386234498522747
aoml/4903554/profiles/D4903554_106.nc,4903554,2024,10,20241016,24.923,-84.437,24.933591842651367,-84.4000244140625,3.91,239959079.9247258,23.995907992472578,44.159524409081435,178092931.81150645,17.809293181150643,46.28806633701224,61866148.11321935,6.186614811321935
aoml/4903559/profiles/D4903559_064.nc,4903559,2024,10,20241016,19.229,-82.49,19.228546142578125,-82.47998046875,1.053,2067608546.418687,206.7608546418687,157.0656843649526,1379485830.1909628,137.94858301909628,131.2726166912271,688122716.2277243,68.81227162277241
aoml/4903562/profiles/D4903562_064.nc,4903562,2024,10,20241016,21.194,-85.773,21.180435180664062,-85.760009765625,2.022,1444484441.830017,144.4484441830017,128.26587339779087,979637745.5447223,97.96377455447222,90.72509322348256,464846696.2852948,46.484669628529474
aoml/4903622/profiles/R4903622_112.nc,4903622,2024,10,20241016,24.336,-90.394,24.351882934570312,-90.4000244140625,1.869,648389511.7468987,64.83895117468987,67.57619992755926,680601922.2759863,68.06019222759863,70.1571162335401,-32212410.529087663,-3.2212410529087663
