target,macro_region,patch_lat0,patch_lon0,patch_label,rows,dates,raw_rmse,raw_mae,raw_bias,raw_corr,corrected_rmse,corrected_mae,corrected_bias,corrected_corr,mae_improvement,rmse_improvement
d26,pacific,-20,160,"lat[-20,0) lon[160,180)",1784,452,23.962379258228747,19.323540805797084,-16.101912785797985,0.8890569959888972,15.573251455904733,12.217945298072063,-2.5858705253448786,0.9183508928913162,7.10559550772502,8.389127802324014
d26,pacific,0,-120,"lat[0,20) lon[-120,-100)",1714,455,11.362870864824735,8.28656278259993,-4.070941258753022,0.7578030909598397,10.31668849981063,7.831097650531055,2.8699650744808998,0.7966997624734756,0.4554651320688743,1.046182365014106
d26,pacific,20,160,"lat[20,40) lon[160,180)",1466,346,13.033753464070447,9.2542493714383,-1.506345865276008,0.8835740837034392,12.399773604940112,9.033102667678932,-4.445622343184355,0.9076603031469258,0.22114670375936818,0.6339798591303349
d26,pacific,0,-160,"lat[0,20) lon[-160,-140)",1454,420,23.171316766319144,17.910781891276773,-14.584406610640922,0.7367888384601063,18.125996930506144,14.12872636027725,4.755595274171088,0.7541367738366505,3.782055530999523,5.045319835813
d26,pacific,-20,-160,"lat[-20,0) lon[-160,-140)",1379,442,23.70933786907516,18.62139822457748,-14.623879353433106,0.7494840332589022,16.44613262394495,12.47169671802968,-2.4867810307667297,0.8044478897029638,6.1497015065478,7.263205245130209
d26,pacific,-20,-140,"lat[-20,0) lon[-140,-120)",1252,376,19.18304992758082,14.250922254309097,-7.765466227775633,0.7702765260119767,15.324257373563677,11.915627280805563,2.919905523291248,0.8172102646650068,2.335294973503535,3.8587925540171444
d26,pacific,20,140,"lat[20,40) lon[140,160)",1099,284,14.453366028578836,10.792347688655706,3.586092568091913,0.7520389003082764,12.43534452880892,9.645496477746855,-2.0427708869553,0.8123557649707861,1.1468512109088511,2.0180214997699153
d26,pacific,20,-180,"lat[20,40) lon[-180,-160)",993,327,18.9124044466322,12.988945385482735,-5.928826370957171,0.6974245668254648,16.93580330101276,12.151916019757744,-0.7440732699616682,0.7293889319399853,0.837029365724991,1.976601145619437
d26,pacific,0,-140,"lat[0,20) lon[-140,-120)",908,381,20.18341647540923,15.418547382282568,-11.362738887103616,0.7610967162695728,15.7277575849887,11.989155801209316,1.8316810015692346,0.7934762945043857,3.4293915810732525,4.455658890420532
d26,pacific,-20,140,"lat[-20,0) lon[140,160)",883,387,22.774762503545304,18.097381106614954,-13.66931566851457,0.8519870328110544,18.259626451505856,14.358265004326524,3.0668794195869897,0.8584663269457943,3.7391161022884294,4.515136052039448
d26,pacific,-20,-120,"lat[-20,0) lon[-120,-100)",321,116,10.021978627216244,8.009285325290447,-0.8157554418724307,0.778712025453902,11.752722546889055,9.264843548135481,6.427769796713376,0.8121556425302057,-1.2555582228450337,-1.7307439196728112
d26,pacific,-40,-140,"lat[-40,-20) lon[-140,-120)",306,135,10.818108842459338,8.550808755629847,4.153250185090917,0.8823622425472626,9.956718526530093,7.719741335162482,3.3616961987651544,0.8810079668576517,0.8310674204673649,0.8613903159292455
